사이트,회사명,공고제목,직무,경력,고용형태,지역,기술스택,마감일,공고URL,외부원본ID,수집시각,학력
사람인부산,덕원,"생산 / 검사 / 포장 주, 야간 근무자 공고","단순생산직, 품질검사원, 제조가공, 포장, 품질보증",경력무관,정규직,부산 강서구,,2026-11-06,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54960827,saramin:54960827,2026-09-08 13:40:43,학력무관
사람인부산,문현본튼튼의원,[문현역] 문현본튼튼의원에서 물리치료사 선생님을 구인합니다.,물리치료사,경력무관,정규직,부산 남구,,2026-11-04,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54951291,saramin:54951291,2026-09-08 13:40:43,"대학(2,3년)↑"
사람인부산,좋은날에 드라마 여성병원,산부인과 병동 간호사/간호조무사 3교대 모집,"간호사, 간호조무사, 산부인과, 여성병원",경력무관,정규직,부산 동래구,,2026-10-07,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54960809,saramin:54960809,2026-09-08 13:40:43,학력무관
사람인부산,(주)다올바이오,(주)다올바이오 HACCP 관리 및 사무업무 모집,품질관리,경력 2년↑,정규직,부산 기장군,,2026-10-07,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54960800,saramin:54960800,2026-09-08 13:40:43,학력무관
사람인부산,(주)피에스지,(주)PSG 부산공장 사무직(계약직) 채용합니다.,물류관리,경력무관,계약직,부산 강서구,,2026-10-07,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54960726,saramin:54960726,2026-09-08 13:40:43,학력무관
사람인부산,리쥬브포맨의원,남성 레이저 제모 중점 리쥬브포맨의원 코디네이터를 모집합니다,병원코디네이터,경력무관,정규직,부산 부산진구,,2026-09-29,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54618804,saramin:54618804,2026-09-08 13:40:43,학력무관
사람인부산,여록,해운대 여록 YEOROK 기프트샵 매장 스태프 채용,"캐셔, 홀매니저, 고객안내, 고객응대, 호텔",경력무관,프리랜서,부산 해운대구,,2026-10-06,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54954349,saramin:54954349,2026-09-08 13:40:43,학력무관
사람인부산,(사)한국건강관리협회부산광역시동부지부,한국건강관리협회부산동부 기능직(장애인) 구인 공고,사무보조,경력무관,계약직,부산 동래구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54960692,saramin:54960692,2026-09-08 13:40:43,학력무관
사람인부산,(주)알티에스컴퍼니,(주)알티에스컴퍼니 통신3사 사무직 (거래처 응대) 채용합니다.,"상담원, 고객관리, 단순안내, 배송상담, 접수/예약",경력무관,정규직,부산 부산진구,,2026-10-07,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54960677,saramin:54960677,2026-09-08 13:40:43,학력무관
사람인부산,상생식품,부산경남 유통·납품기사님 모집 (신입가능 / 1종보통),"물류기사, 재고관리, 창고관리, 입고/입하, 출고/출하",경력무관,정규직,부산 사하구,,2026-10-07,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54960662,saramin:54960662,2026-09-08 13:40:43,학력무관
사람인부산,아유디스터디,온라인 쇼핑몰 나이니 물류팀 정직원 채용,물류관리,경력무관,정규직,부산 부산진구,,2026-11-06,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54960649,saramin:54960649,2026-09-08 13:40:43,고졸↑
사람인부산,윤치과의원,[주 5일/야갼x] - 간호조무사/치과위생사 데스크 모집합니다.,치과위생사,경력(년수무관),정규직,부산 해운대구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54960644,saramin:54960644,2026-09-08 13:40:43,"대학(2,3년)↑"
사람인부산,,채움치과의원에서 치과위생사 선생님을 모시고 있어요,"치과위생사, 간호조무사, 위생사",경력무관,정규직,부산 사상구,,2026-10-07,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54960643,saramin:54960643,2026-09-08 13:40:43,"대학(2,3년)↑"
사람인부산,코리아티피 주식회사,[코리아티피 주식회사] 이커머스 운영 및 상품 관리 담당자 채용,"영업관리, 온라인판매, 고객관리, 매출관리, 여행사영업",3 ~ 15년,정규직,부산 남구,,2026-10-07,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54960633,saramin:54960633,2026-09-08 13:40:43,"대학(2,3년)↑"
사람인부산,더스파하스타,[해운대 팔라티움 소노 스파 마레] 매니저 구합니다,"매장매니저, 뷰티매니저, 안내데스크, 고객안내, 고객응대",경력무관,계약직,부산 해운대구,,2026-10-07,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54960626,saramin:54960626,2026-09-08 13:40:43,학력무관
사람인부산,대한민국정형외과의원,근무 가능한 물리치료사 모십니다.(단기 근무도 가능),물리치료사,경력무관,정규직 외,부산 사상구,,2026-09-23,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54960620,saramin:54960620,2026-09-08 13:40:43,"대학(2,3년)↑"
사람인부산,(의)선우의료재단비에이치에스한서병원,간호조무사 정규직 채용,간호조무사,경력 3년↑,정규직,부산 수영구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54933712,saramin:54933712,2026-09-08 13:40:43,고졸↑
사람인부산,대원중공업(주),(정규직) 책임감 있고 성실한 품질관리자 모집합니다 경력무관,"Excel, 품질검사원, PSM, CAD, 품질관리",경력무관,정규직,부산 강서구,,2026-10-07,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54960569,saramin:54960569,2026-09-08 13:40:43,학력무관
사람인부산,(의)해올의료재단 힐마루병원,병원 구내식당 보조(조리원),"주방보조, 주방",경력무관,계약직,부산 해운대구,,2026-09-26,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54869071,saramin:54869071,2026-09-08 13:40:43,학력무관
사람인부산,(의)해올의료재단 힐마루병원,영양사 [경력] 채용건,영양사,경력 5년↑,정규직,부산 해운대구,,2026-09-26,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54868730,saramin:54868730,2026-09-08 13:40:43,대학교(4년)↑
사람인부산,(의)해올의료재단 힐마루병원,D/E 간호사 모집,간호사,경력 1년↑,정규직,부산 해운대구,,2026-10-04,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54939450,saramin:54939450,2026-09-08 13:40:43,학력무관
사람인부산,새로운성형외과의원,[새로운성형외과의원] 코디네이터 모집,"병원코디네이터, 상담실장",경력무관,정규직,부산 부산진구,,2026-10-07,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54960549,saramin:54960549,2026-09-08 13:40:43,고졸↑
사람인부산,삼성아이준안과의원,삼성아이준안과 검안사(신규/경력)  모집합니다.,안경사,신입 · 경력,정규직,부산 연제구,,2026-10-04,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54943655,saramin:54943655,2026-09-08 13:40:43,"대학(2,3년)↑"
사람인부산,의료법인송산의료재단 해양병원,N- keep . 간호사 모집,간호사,경력무관,정규직,부산 중구,,2026-10-07,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54960527,saramin:54960527,2026-09-08 13:40:43,"대학(2,3년)↑"
사람인부산,원하트김동수내과의원,[심장내과전문의원] 임상병리사 선생님 채용공고,임상병리사,경력 1년↑,정규직,부산 부산진구,,2026-10-07,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54916087,saramin:54916087,2026-09-08 13:40:43,"대학(2,3년)↑"
사람인부산,퍼스트안과의원,퍼스트안과 수술실 신입 또는 경력자 구인,"간호사, 임상병리사, 안경사, 간호조무사, 병원코디네이터",경력 1년↑,정규직 외,부산 중구 외,,2026-10-07,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54960488,saramin:54960488,2026-09-08 13:40:43,고졸↑
사람인부산,(주)플라시스템,(주)플라시스템 꽃파는총각 온라인쇼핑몰 C/S부서 (12~21시근무),"사무보조, 사이트관리, 전화응대, 콘텐츠관리, 상조영업",경력무관,정규직,부산 남구,,2026-10-07,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54960447,saramin:54960447,2026-09-08 13:40:43,학력무관
사람인부산,(주)씨티알로보틱스,"자동화 설비 및 로봇(SI) PM 차,부장급 인재 채용",PM(프로젝트매니저),경력 5년↑,정규직,부산 강서구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54960426,saramin:54960426,2026-09-08 13:40:43,대학교(4년)↑
사람인부산,(주)마케팅블랭크,[서면] 자사 브랜드 채널 기획·운영 담당자 (경력우대),"마케팅기획, 마케팅전략, 콘텐츠기획, 광고마케팅, 광고기획",경력 1년↑,정규직,부산 부산진구,,2026-10-07,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54960422,saramin:54960422,2026-09-08 13:40:43,학력무관
사람인부산,(주)다힘건설,"[건설/토목/현장] 토목시공 기술자, 시공현장 관리직원 채용","시공관리자, 시공기사, 토목기술자, 현장관리자",경력 3년↑,정규직 외,부산 사하구,,2026-09-21,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54807897,saramin:54807897,2026-09-08 13:40:43,학력무관
사람인부산,동인하이텍(주),[동인하이텍] 생산기술 주임-대리급 채용 (추가모집),"기계설계, 기구설계",경력 3년↑,정규직,부산 강서구,,2026-10-07,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54960363,saramin:54960363,2026-09-08 13:40:43,"대학(2,3년)↑"
사람인부산,더희망찬병원,더희망찬병원 물리치료실 구인,물리치료사,신입,정규직,부산 금정구,,2026-10-07,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54960360,saramin:54960360,2026-09-08 13:40:43,학력무관
사람인부산,동래한의원,동래한의원 간호조무사 1명 모집합니다.(주4 / 치료실),간호조무사,경력무관,정규직,부산 동래구,,2026-11-06,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54960351,saramin:54960351,2026-09-08 13:40:43,학력무관
사람인부산,,[신입 치과위생사 구인]야간진료X(칼퇴지향)/최고대우/주4일,치과위생사,경력무관,정규직,부산 해운대구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54751773,saramin:54751773,2026-09-08 13:40:43,"대학(2,3년)↑"
사람인부산,온리피피티,온리피피티 디자이너 채용,"그래픽디자인, 시각디자인, 컨셉디자인, 콘텐츠디자인, 표지디자인",신입 · 경력,정규직 외,부산 해운대구,,2026-10-07,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54960325,saramin:54960325,2026-09-08 13:40:43,학력무관
사람인부산,연세비앤이치과,치과위생사 아르바이트 / 2~3개월 / 진료실  / 요일 협의가능,치과위생사,2 ~ 15년,정규직 외,부산전체 외,,2026-10-03,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54650768,saramin:54650768,2026-09-08 13:40:43,"대학(2,3년)↑"
사람인부산,마음애약국,[정규직] 약국근무직원 채용(약국 전반적인 업무),약국,경력무관,정규직,부산 북구,,2026-09-19,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54694349,saramin:54694349,2026-09-08 13:40:43,고졸↑
사람인부산,연세비앤이치과,치과위생사 모집 / 주5일/ 연차 / 진원 휴게실 / 용역 청소,치과위생사,신입 · 경력,정규직,부산전체 외,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54702259,saramin:54702259,2026-09-08 13:40:43,"대학(2,3년)↑"
사람인부산,정동산업,제품 광택/폴리싱 작업자 모집 - 정동산업,"연삭기, MCT, NC/CNC선반, 폴리싱",경력무관,정규직 외,부산 강서구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54730070,saramin:54730070,2026-09-08 13:40:43,학력무관
사람인부산,,코디네이터 구인합니다(굿윌치과병원하단),"병원코디네이터, 상담실장, 원무, 접수/예약, 환자안내",경력무관,정규직,부산 사하구,,2026-09-18,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54782871,saramin:54782871,2026-09-08 13:40:43,학력무관
사람인부산,레드펭귄학원,해운대좌동 유아동 퍼포먼스미술교사 모십니다 :),"유아교육, 미술",경력 1년↑,정규직 외,부산 해운대구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54484499,saramin:54484499,2026-09-08 13:40:43,"대학(2,3년)↑"
사람인부산,,굿윌과 함께 할 치과위생사 구인(신입/경력자 무관),치과위생사,경력무관,정규직,부산 사하구,,2026-09-25,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54858728,saramin:54858728,2026-09-08 13:40:43,"대학(2,3년)↑"
사람인부산,,구강외과전담팀 간호조무사를 모집합니다,"간호사, 간호조무사",경력무관,정규직,부산 사하구,,2026-10-02,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54925122,saramin:54925122,2026-09-08 13:40:43,"대학(2,3년)↑"
사람인부산,,굿윌치과병원하단 콜센터 전담,"병원코디네이터, 상담실장, 원무, 접수/예약, 환자안내",경력무관,정규직,부산 사하구,,2026-09-26,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54870259,saramin:54870259,2026-09-08 13:40:43,학력무관
사람인부산,,새힘병원 간호사 구인공고(N keep) 긴급,간호사,경력 1년↑,정규직,부산 동래구,,2026-10-07,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54960268,saramin:54960268,2026-09-08 13:40:43,"대학(2,3년)↑"
사람인부산,동인하이텍(주),MCT 조작원 모집,MCT,경력무관,계약직,부산 강서구 외,,2026-10-07,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54960250,saramin:54960250,2026-09-08 13:40:43,학력무관
사람인부산,제이클라우드랩,뷰웰(VE:ABLEY) SNS 콘텐츠 마케터 (릴스 제작/바이럴),"마케팅기획, 광고마케팅, 디지털마케팅, 바이럴마케팅, 브랜드마케팅",신입 · 경력,계약직,부산 사하구,,2026-09-30,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54900007,saramin:54900007,2026-09-08 13:40:43,학력무관
사람인부산,아산정형외과의원,해운대 아산정형외과의원 10월2일 하루 알바 방사선사 채용 공고,방사선사,경력무관,아르바이트,부산 해운대구,,2026-09-30,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54960210,saramin:54960210,2026-09-08 13:40:43,"대학(2,3년)↑"
사람인부산,아이엠의원,하단 아이엠의원 피부과에서 간호조무사님을 모십니다,간호조무사,경력무관,정규직,부산 사하구,,2026-10-07,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54960193,saramin:54960193,2026-09-08 13:40:43,학력무관
사람인부산,,기장 한식레스토랑 어보에서 함께 성장하실 홀매니져 모집합니다,"홀매니저, 홀서빙",경력무관,정규직,부산 기장군,,2026-10-07,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54960178,saramin:54960178,2026-09-08 13:40:43,학력무관
사람인부산,체담한방병원,[체담한방병원] 간호과 병동 나이트 KEEP 간호사 채용 공고,"간호사, 한방병원",신입 · 경력,정규직,부산 북구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54960176,saramin:54960176,2026-09-08 13:40:43,"대학(2,3년)↑"
사람인부산,부산여성비뇨의학과의원,주5일 부산여성비뇨의학과 간호조무사선생님 모십니다.,"간호조무사, 수술보조, 비뇨기과, 산부인과, 여성의원",경력무관,정규직,부산 부산진구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54748962,saramin:54748962,2026-09-08 13:40:43,고졸↑
사람인부산,(주)엠에스이엔지,(주)MS이엔지 생산팀 직원 모집(수소충전기 조립등),생산관리,신입 · 경력,정규직,부산 사상구,,,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54960154,saramin:54960154,2026-09-08 13:40:43,고졸↑
